cust_number,clear_date,due_in_date,total_open_amount,cust_payment_terms,Delay,Weekday,cust_number_mean,cust_pt_mean,due_m,create_m,Aging bucket
0200726979,2020-05-08,2020-05-08,126.92,NAA8,0,3,0.9880952380952381,1.3544147208906758,5,4,0-15 days
200418007,2020-05-17,2020-05-17,58403.67,NAA8,0,5,-7.314285714285714,1.3544147208906758,5,5,0-15 days
0200418007,2020-04-03,2020-04-03,2522.41,NAA8,0,3,-1.977591036414566,1.3544147208906758,4,3,0-15 days
0200769623,2020-05-02,2020-05-02,30233.25,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-04-04,2020-04-04,42479.59,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0140106408,2020-04-08,2020-04-08,4762.23,CA10,0,6,9.36624203821656,6.328484848484848,4,3,0-15 days
0200794332,2020-05-07,2020-05-07,32481.88,NAAX,0,2,-0.2018348623853211,0.07539682539682539,5,4,0-15 days
0140106271,2020-04-24,2020-04-24,126487.51,CA10,0,0,4.222222222222222,6.328484848484848,4,4,0-15 days
0200769623,2020-05-08,2020-05-08,13065.2,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200762301,2020-05-02,2020-05-02,45610.74,NAC6,0,4,0.281648675171737,0.6570702794242168,5,4,0-15 days
0200769623,2020-04-06,2020-04-06,16290.52,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200761734,2020-03-19,2020-03-19,108921.84,NAA8,0,2,-2.7335907335907335,1.3544147208906758,3,3,0-15 days
0200782669,2020-04-05,2020-04-05,39678.75,NA32,0,2,-0.23655913978494625,-3.4711729622266403,4,3,0-15 days
0200508557,2020-03-18,2020-03-18,4661.96,NAA8,0,1,1.4545454545454546,1.3544147208906758,3,3,0-15 days
0200706844,2020-04-16,2020-04-16,4683.59,NAA8,0,2,0.20973782771535582,1.3544147208906758,4,4,0-15 days
0200803720,2020-03-26,2020-03-26,4636.45,NAM2,0,2,1.420071105365223,1.420071105365223,3,3,0-15 days
140106408,2020-04-08,2020-04-08,692.7,CA10,0,6,10.31578947368421,6.328484848484848,4,3,0-15 days
0200759878,2020-04-23,2020-04-23,20325.28,NAH4,0,2,1.3376777251184835,-1.7752659574468086,4,4,0-15 days
0200769623,2020-04-21,2020-04-21,43449.99,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
200820380,2020-04-14,2020-04-14,80641.29,NAA8,0,0,0.16666666666666666,1.3544147208906758,4,3,0-15 days
200915438,2020-04-27,2020-04-27,3068.0,NAA8,0,6,0.5,1.3544147208906758,4,4,0-15 days
0200020431,2020-04-08,2020-04-08,5849.06,NAM4,0,4,4.0,1.420071105365223,4,3,0-15 days
0200048886,2020-04-02,2020-04-02,86272.7,NAA8,0,2,-2.0,1.3544147208906758,4,3,0-15 days
0200769623,2020-05-14,2020-05-14,32580.84,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200744019,2020-04-19,2020-04-19,46161.03,NAA8,0,5,3.198996655518395,1.3544147208906758,4,4,0-15 days
0200778998,2020-03-17,2020-03-17,130400.19,NAA8,0,0,-3.0384615384615383,1.3544147208906758,3,3,0-15 days
0200759878,2020-05-03,2020-05-03,45449.56,NAH4,0,5,1.3376777251184835,-1.7752659574468086,5,4,0-15 days
200132251,2020-04-16,2020-04-16,3990.35,NAA8,0,2,3.0,1.3544147208906758,4,4,0-15 days
140104409,2020-04-12,2020-04-12,15739.2,CA10,0,0,2.380952380952381,6.328484848484848,4,3,0-15 days
0200700919,2020-03-18,2020-03-18,29255.92,NAD1,0,3,3.6575342465753424,0.27672955974842767,3,2,0-15 days
0200769623,2020-04-22,2020-04-22,40265.15,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200769623,2020-05-26,2020-05-26,3270.04,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200769623,2020-05-16,2020-05-16,29201.2,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0100031704,2020-05-12,2020-05-12,13460.54,NAGD,0,6,0.9877049180327869,-11.340659340659341,5,3,0-15 days
0200148860,2020-03-31,2020-03-31,17043.53,NAA8,0,0,-5.317073170731708,1.3544147208906758,3,3,0-15 days
0200780383,2020-04-10,2020-04-10,97221.63,NAA8,0,3,1.4654654654654655,1.3544147208906758,4,3,0-15 days
0200943275,2020-03-17,2020-03-17,10306.63,NAA8,0,0,1.4864864864864864,1.3544147208906758,3,3,0-15 days
0140104249,2020-04-09,2020-04-09,21491.3,CA10,0,1,5.385964912280702,6.328484848484848,4,3,0-15 days
0200769623,2020-04-13,2020-04-13,27493.53,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200799367,2020-05-15,2020-05-15,45923.39,NAA8,0,3,2.8860759493670884,1.3544147208906758,5,4,0-15 days
0200762301,2020-04-24,2020-04-24,40274.62,NAC6,0,3,0.281648675171737,0.6570702794242168,4,4,0-15 days
0200980828,2020-04-03,2020-04-03,22483.25,NAA8,0,3,-3.0555555555555554,1.3544147208906758,4,3,0-15 days
0200712105,2020-05-14,2020-05-14,8070.46,NAA8,0,2,5.794117647058823,1.3544147208906758,5,4,0-15 days
0200769623,2020-04-18,2020-04-18,37560.72,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200769623,2020-03-13,2020-03-13,13839.91,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,3,2,0-15 days
0200762301,2020-06-12,2020-06-12,11899.25,NAGD,0,2,0.281648675171737,-11.340659340659341,6,4,0-15 days
0200726979,2020-05-12,2020-05-12,2429.39,NAA8,0,0,0.9880952380952381,1.3544147208906758,5,4,0-15 days
0200519201,2020-03-26,2020-03-26,188309.99,NAA8,0,2,2.6,1.3544147208906758,3,3,0-15 days
0200705089,2020-04-17,2020-04-17,1194.27,NAA8,0,3,-0.7758620689655172,1.3544147208906758,4,4,0-15 days
0200772670,2020-04-28,2020-04-28,40386.0,NAU5,0,0,2.0064935064935066,2.1217532467532467,4,4,0-15 days
0200020431,2020-05-09,2020-05-09,6615.41,NAM4,0,3,4.0,1.420071105365223,5,4,0-15 days
0200772595,2020-04-30,2020-04-30,65529.66,NAA8,0,2,0.8494623655913979,1.3544147208906758,4,4,0-15 days
200705372,2020-04-03,2020-04-03,40324.09,NAA8,0,3,0.6666666666666666,1.3544147208906758,4,3,0-15 days
0200776463,2020-04-30,2020-04-30,89013.84,NAA8,0,2,0.896551724137931,1.3544147208906758,4,4,0-15 days
0200769623,2020-04-23,2020-04-23,38109.86,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200744019,2020-03-22,2020-03-22,58080.51,NAA8,0,5,3.198996655518395,1.3544147208906758,3,3,0-15 days
0200769623,2020-05-10,2020-05-10,56061.12,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
140106408,2020-04-21,2020-04-21,61670.76,CA10,0,4,10.31578947368421,6.328484848484848,4,4,0-15 days
0200769623,2020-03-24,2020-03-24,5911.58,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200726979,2020-03-26,2020-03-26,17033.81,NAA8,0,2,0.9880952380952381,1.3544147208906758,3,3,0-15 days
0200759082,2020-05-06,2020-05-06,69398.56,NAA8,0,1,1.4893617021276595,1.3544147208906758,5,4,0-15 days
0200782669,2020-05-13,2020-05-13,9542.25,NAA8,0,1,-0.23655913978494625,1.3544147208906758,5,4,0-15 days
0200724999,2020-04-30,2020-04-30,44208.18,NA10,0,0,6.4375,3.743682310469314,4,4,0-15 days
0200744019,2020-04-09,2020-04-09,28228.92,NAA8,0,2,3.198996655518395,1.3544147208906758,4,3,0-15 days
0200881076,2020-04-25,2020-04-25,70504.54,NAA8,0,4,0.8732394366197183,1.3544147208906758,4,4,0-15 days
0200769623,2020-03-23,2020-03-23,48610.42,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
200936373,2020-05-16,2020-05-16,72815.57,NAA8,0,4,1.9411764705882353,1.3544147208906758,5,5,0-15 days
0200769623,2020-04-10,2020-04-10,64581.99,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200754118,2020-05-07,2020-05-07,9650.74,NAA8,0,2,4.5,1.3544147208906758,5,4,0-15 days
0200786288,2020-05-20,2020-05-20,66608.98,NAC6,0,1,0.6285714285714286,0.6570702794242168,5,5,0-15 days
0200769623,2020-04-07,2020-04-07,13616.91,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200803720,2020-03-24,2020-03-24,1863.68,NAM4,0,5,1.420071105365223,1.420071105365223,3,3,0-15 days
0200290370,2020-03-31,2020-03-31,8197.8,NAA8,0,0,2.789473684210526,1.3544147208906758,3,3,0-15 days
0200769623,2020-05-19,2020-05-19,32017.87,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200744019,2020-05-01,2020-05-01,22293.23,NAA8,0,3,3.198996655518395,1.3544147208906758,5,4,0-15 days
0200769623,2020-04-20,2020-04-20,25582.93,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
200769623,2020-04-05,2020-04-05,11237.22,NAH4,0,5,-2.2663817663817665,-1.7752659574468086,4,3,0-15 days
0140104225,2020-05-08,2020-05-08,5571.1,CA10,0,1,-0.3157894736842105,6.328484848484848,5,4,0-15 days
0140104440,2020-04-25,2020-04-25,85484.7,CA10,0,4,5.482352941176471,6.328484848484848,4,4,0-15 days
0140106372,2020-04-20,2020-04-20,8452.08,CA10,0,2,1.826086956521739,6.328484848484848,4,4,0-15 days
CCU013,2020-03-04,2020-03-04,15198.4,NAX2,0,2,44.602536997885835,45.639583333333334,3,3,0-15 days
0200763489,2020-03-27,2020-03-27,18079.95,NAA8,0,3,0.2,1.3544147208906758,3,3,0-15 days
0200769623,2020-05-16,2020-05-16,45454.12,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200772595,2020-03-19,2020-03-19,59062.59,NAA8,0,2,0.8494623655913979,1.3544147208906758,3,3,0-15 days
0200794332,2020-04-04,2020-04-04,7375.26,NAAX,0,4,-0.2018348623853211,0.07539682539682539,4,3,0-15 days
0200707822,2020-03-22,2020-03-22,106037.71,NAA8,0,5,0.8558139534883721,1.3544147208906758,3,3,0-15 days
0200020431,2020-04-08,2020-04-08,297.78,NAM4,0,5,4.0,1.420071105365223,4,3,0-15 days
0200759878,2020-04-14,2020-04-14,14718.0,NAH4,0,0,1.3376777251184835,-1.7752659574468086,4,3,0-15 days
0200769623,2020-03-24,2020-03-24,55247.64,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200762301,2020-06-12,2020-06-12,767.69,NAGD,0,2,0.281648675171737,-11.340659340659341,6,4,0-15 days
0200515231,2020-03-19,2020-03-19,39022.42,NAA8,0,2,2.04,1.3544147208906758,3,3,0-15 days
0200772670,2020-03-16,2020-03-16,1127.28,NAU5,0,6,2.0064935064935066,2.1217532467532467,3,3,0-15 days
0200704045,2020-05-10,2020-05-10,87063.73,NAA8,0,5,0.4954128440366973,1.3544147208906758,5,4,0-15 days
0200761734,2020-03-31,2020-03-31,18492.37,NAA8,0,0,-2.7335907335907335,1.3544147208906758,3,3,0-15 days
0200780383,2020-04-07,2020-04-07,50431.16,NAA8,0,0,1.4654654654654655,1.3544147208906758,4,3,0-15 days
CCU013,2020-03-12,2020-03-12,12297.6,NAX2,0,3,44.602536997885835,45.639583333333334,3,3,0-15 days
0200769623,2020-05-11,2020-05-11,1532.18,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200744019,2020-05-08,2020-05-08,1055.46,NAA8,0,3,3.198996655518395,1.3544147208906758,5,4,0-15 days
200769623,2020-05-16,2020-05-16,993.54,NAH4,0,4,-2.2663817663817665,-1.7752659574468086,5,5,0-15 days
0200769623,2020-03-17,2020-03-17,708.82,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200747369,2020-04-18,2020-04-18,16815.2,NAA8,0,4,2.7666666666666666,1.3544147208906758,4,4,0-15 days
200759878,2020-04-04,2020-04-04,26086.95,NAH4,0,4,1.1639344262295082,-1.7752659574468086,4,3,0-15 days
0200769623,2020-04-27,2020-04-27,62645.56,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200769623,2020-04-18,2020-04-18,10889.84,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200769623,2020-04-03,2020-04-03,41951.98,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200705742,2020-04-10,2020-04-10,7470.23,NAA8,0,3,-7.0807692307692305,1.3544147208906758,4,3,0-15 days
0200769623,2020-05-02,2020-05-02,1851.59,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-04-18,2020-04-18,28888.88,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
200794332,2020-05-22,2020-05-22,14140.62,NAAX,0,3,-1.968503937007874,0.07539682539682539,5,5,0-15 days
0200749225,2020-04-11,2020-04-11,47571.06,NAA8,0,4,2.825,1.3544147208906758,4,3,0-15 days
0200769623,2020-04-06,2020-04-06,5514.9,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0100031704,2020-03-27,2020-03-27,15261.77,NAA8,0,3,0.9877049180327869,1.3544147208906758,3,3,0-15 days
0200769623,2020-05-19,2020-05-19,32105.13,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200705372,2020-05-14,2020-05-14,28014.07,NAA8,0,2,0.7162162162162162,1.3544147208906758,5,4,0-15 days
0200936373,2020-04-10,2020-04-10,83387.22,NAA8,0,3,1.8149779735682818,1.3544147208906758,4,3,0-15 days
0200331749,2020-04-09,2020-04-09,5524.52,NAA8,0,2,0.9285714285714286,1.3544147208906758,4,3,0-15 days
200776463,2020-04-15,2020-04-15,105933.84,NAA8,0,1,0.5263157894736842,1.3544147208906758,4,3,0-15 days
0200726979,2020-04-05,2020-04-05,331.8,NAA8,0,5,0.9880952380952381,1.3544147208906758,4,3,0-15 days
0200555117,2020-04-24,2020-04-24,66961.78,NAA8,0,3,2.522727272727273,1.3544147208906758,4,4,0-15 days
0200726979,2020-05-01,2020-05-01,285.06,NAA8,0,3,0.9880952380952381,1.3544147208906758,5,4,0-15 days
0200769623,2020-03-13,2020-03-13,43862.65,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,3,2,0-15 days
0200759878,2020-03-19,2020-03-19,12668.17,NAH4,0,2,1.3376777251184835,-1.7752659574468086,3,3,0-15 days
0200769623,2020-04-18,2020-04-18,12451.75,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200743123,2020-03-29,2020-03-29,107422.93,NAA8,0,5,0.44594594594594594,1.3544147208906758,3,3,0-15 days
0200803720,2020-05-09,2020-05-09,210.12,NAM4,0,3,1.420071105365223,1.420071105365223,5,4,0-15 days
0200769623,2020-05-16,2020-05-16,15.76,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200767520,2020-04-02,2020-04-02,51784.0,NAA8,0,2,1.420071105365223,1.3544147208906758,4,3,0-15 days
0200769623,2020-04-11,2020-04-11,12918.0,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200769623,2020-04-19,2020-04-19,32169.27,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200337148,2020-04-30,2020-04-30,8375.41,NAA8,0,2,-0.1,1.3544147208906758,4,4,0-15 days
0200780383,2020-04-25,2020-04-25,20024.92,NAA8,0,4,1.4654654654654655,1.3544147208906758,4,4,0-15 days
CCU013,2020-03-24,2020-03-24,787.8,NAX2,0,1,44.602536997885835,45.639583333333334,3,3,0-15 days
0200418007,2020-05-10,2020-05-10,6909.82,NAA8,0,5,-1.977591036414566,1.3544147208906758,5,4,0-15 days
0200353024,2020-03-24,2020-03-24,1431.34,NAM4,0,3,1.420071105365223,1.420071105365223,3,3,0-15 days
0200435191,2020-03-26,2020-03-26,9152.01,NAC6,0,2,-2.347826086956522,0.6570702794242168,3,3,0-15 days
0200769623,2020-05-03,2020-05-03,2326.08,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-03-24,2020-03-24,10662.57,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200769623,2020-04-28,2020-04-28,36465.39,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0140104440,2020-04-26,2020-04-26,51259.34,CA10,0,2,5.482352941176471,6.328484848484848,4,4,0-15 days
200759878,2020-04-08,2020-04-08,67392.93,NAH4,0,1,1.1639344262295082,-1.7752659574468086,4,3,0-15 days
0140104429,2020-04-30,2020-04-30,42580.61,CA10,0,0,3.5583941605839415,6.328484848484848,4,4,0-15 days
0200769623,2020-03-13,2020-03-13,123.23,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,3,2,0-15 days
0200769623,2020-03-18,2020-03-18,63719.7,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200965912,2020-05-06,2020-05-06,15747.55,NAC6,0,1,-1.125,0.6570702794242168,5,4,0-15 days
0200764795,2020-04-08,2020-04-08,6095.99,NAA8,0,1,1.3692307692307693,1.3544147208906758,4,3,0-15 days
0200744019,2020-05-14,2020-05-14,7664.54,NAA8,0,2,3.198996655518395,1.3544147208906758,5,4,0-15 days
0200707822,2020-04-02,2020-04-02,6118.51,NAA8,0,2,0.8558139534883721,1.3544147208906758,4,3,0-15 days
0140104429,2020-05-08,2020-05-08,10399.04,CA10,0,0,3.5583941605839415,6.328484848484848,5,4,0-15 days
0200357714,2020-04-09,2020-04-09,17790.53,NAA8,0,2,5.4411764705882355,1.3544147208906758,4,3,0-15 days
0200793830,2020-03-16,2020-03-16,109962.42,NAA8,0,6,-2.0185185185185186,1.3544147208906758,3,3,0-15 days
0200769623,2020-05-22,2020-05-22,5623.01,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200783189,2020-04-24,2020-04-24,30914.88,NAA8,0,3,-4.583333333333333,1.3544147208906758,4,4,0-15 days
0200792734,2020-04-05,2020-04-05,63653.93,NAA8,0,5,3.3333333333333335,1.3544147208906758,4,3,0-15 days
0200780383,2020-04-19,2020-04-19,18135.91,NAA8,0,5,1.4654654654654655,1.3544147208906758,4,4,0-15 days
0140103335,2020-04-26,2020-04-26,3564.11,NAVE,0,4,-2.15,0.34234234234234234,4,3,0-15 days
0200726979,2020-05-09,2020-05-09,265.44,NAA8,0,4,0.9880952380952381,1.3544147208906758,5,4,0-15 days
0200769623,2020-04-04,2020-04-04,11578.14,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200148860,2020-04-30,2020-04-30,16321.1,NAA8,0,2,-5.317073170731708,1.3544147208906758,4,4,0-15 days
0200772670,2020-04-03,2020-04-03,18612.92,NAU5,0,3,2.0064935064935066,2.1217532467532467,4,3,0-15 days
200705089,2020-04-01,2020-04-01,31767.52,NAA8,0,1,2.5,1.3544147208906758,4,3,0-15 days
0200769623,2020-05-07,2020-05-07,2577.1,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-04-02,2020-04-02,40886.29,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
200769623,2020-05-26,2020-05-26,41231.6,NAH4,0,0,-2.2663817663817665,-1.7752659574468086,5,5,0-15 days
0200308132,2020-03-15,2020-03-15,22019.87,NAA8,0,5,3.0,1.3544147208906758,3,2,0-15 days
0200769623,2020-05-13,2020-05-13,14253.45,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-05-11,2020-05-11,20582.07,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-03-18,2020-03-18,64598.05,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200315290,2020-04-08,2020-04-08,18228.03,NAA8,0,1,-0.1111111111111111,1.3544147208906758,4,3,0-15 days
CCCA02,2020-04-08,2020-04-08,13922.5,NAG2,0,2,9.753768844221106,8.60211800302572,4,3,0-15 days
0200769623,2020-04-13,2020-04-13,26513.66,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200769623,2020-04-20,2020-04-20,43466.65,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200744019,2020-05-02,2020-05-02,11045.31,NAA8,0,4,3.198996655518395,1.3544147208906758,5,4,0-15 days
0200769623,2020-04-13,2020-04-13,34203.2,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200723794,2020-05-07,2020-05-07,59418.92,NAA8,0,2,1.3548387096774193,1.3544147208906758,5,4,0-15 days
0200739006,2020-03-14,2020-03-14,51731.62,NAA8,0,4,-0.4177215189873418,1.3544147208906758,3,2,0-15 days
0200720238,2020-03-13,2020-03-13,32779.48,NAA8,0,3,0.875,1.3544147208906758,3,2,0-15 days
0200744019,2020-04-10,2020-04-10,18692.26,NAA8,0,3,3.198996655518395,1.3544147208906758,4,3,0-15 days
0200769623,2020-03-20,2020-03-20,7287.08,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200778998,2020-04-30,2020-04-30,103708.26,NAA8,0,2,-3.0384615384615383,1.3544147208906758,4,4,0-15 days
0200769623,2020-05-18,2020-05-18,56121.14,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200769623,2020-04-26,2020-04-26,12101.77,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200705742,2020-05-01,2020-05-01,18232.78,NA32,0,0,-7.0807692307692305,-3.4711729622266403,5,3,0-15 days
0200230690,2020-03-11,2020-03-11,18616.16,NAM2,0,2,6.0,1.420071105365223,3,3,0-15 days
0200794332,2020-03-31,2020-03-31,1053.53,NAAX,0,0,-0.2018348623853211,0.07539682539682539,3,3,0-15 days
200762301,2020-05-20,2020-05-20,79756.23,NAC6,0,1,0.425,0.6570702794242168,5,5,0-15 days
0200769623,2020-04-01,2020-04-01,41949.66,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200148860,2020-04-07,2020-04-07,73198.62,NAA8,0,0,-5.317073170731708,1.3544147208906758,4,3,0-15 days
0200769623,2020-05-09,2020-05-09,287.56,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-03-27,2020-03-27,14824.4,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200769623,2020-04-13,2020-04-13,11176.05,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200434439,2020-03-24,2020-03-24,65411.97,NAA8,0,0,0.1016949152542373,1.3544147208906758,3,3,0-15 days
0200762301,2020-05-07,2020-05-07,959.61,NAGD,0,1,0.281648675171737,-11.340659340659341,5,3,0-15 days
0200794332,2020-03-22,2020-03-22,27371.88,NAAX,0,5,-0.2018348623853211,0.07539682539682539,3,3,0-15 days
0200772670,2020-05-05,2020-05-05,2452.16,NAGD,0,6,2.0064935064935066,-11.340659340659341,5,3,0-15 days
0200769623,2020-03-25,2020-03-25,943.12,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
CCU013,2020-03-11,2020-03-11,5547.3,NAX2,0,2,44.602536997885835,45.639583333333334,3,3,0-15 days
0200741174,2020-04-24,2020-04-24,6063.64,NAA8,0,3,2.3666666666666667,1.3544147208906758,4,4,0-15 days
0200705742,2020-04-15,2020-04-15,633.08,NAA8,0,1,-7.0807692307692305,1.3544147208906758,4,3,0-15 days
0200744019,2020-03-26,2020-03-26,6955.08,NAA8,0,2,3.198996655518395,1.3544147208906758,3,3,0-15 days
0200769623,2020-05-17,2020-05-17,29207.25,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200936373,2020-05-11,2020-05-11,11508.84,NAA8,0,6,1.8149779735682818,1.3544147208906758,5,4,0-15 days
0200726979,2020-05-22,2020-05-22,883.45,NAA8,0,3,0.9880952380952381,1.3544147208906758,5,5,0-15 days
0200762301,2020-05-14,2020-05-14,26641.71,NAC6,0,2,0.281648675171737,0.6570702794242168,5,4,0-15 days
0200435191,2020-07-03,2020-07-03,4291.57,NAGD,0,2,-2.347826086956522,-11.340659340659341,7,4,0-15 days
0200726979,2020-03-26,2020-03-26,879.75,NAA8,0,2,0.9880952380952381,1.3544147208906758,3,3,0-15 days
0200769623,2020-05-15,2020-05-15,8016.82,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
200772670,2020-05-21,2020-05-21,130773.2,NAU5,0,2,2.8461538461538463,2.1217532467532467,5,5,0-15 days
0200741174,2020-04-09,2020-04-09,11041.27,NAA8,0,2,2.3666666666666667,1.3544147208906758,4,3,0-15 days
0200769623,2020-03-22,2020-03-22,12945.17,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200726979,2020-04-05,2020-04-05,66.37,NAA8,0,5,0.9880952380952381,1.3544147208906758,4,3,0-15 days
